x;y;waterlevel;nutrients
288;91;93;45
288;90;21;99
288;89;92;62
288;88;50;38
288;87;41;92
288;86;41;98
288;85;18;54
288;84;21;92
288;83;56;32
288;82;16;97
288;81;51;91
288;80;74;97
288;79;12;28
288;78;48;15
288;77;95;61
288;76;15;41
288;75;55;26
288;74;24;86
288;73;32;73
288;72;61;76
288;71;78;97
288;70;55;50
288;69;50;96
288;68;47;86
288;67;68;27
288;66;93;74
288;65;49;37
288;64;31;70
288;63;81;13
288;62;93;62
288;61;65;93
288;60;13;15
288;59;77;20
288;58;31;72
288;57;48;32
288;56;69;62
288;55;38;68
288;54;36;47
288;53;37;44
288;52;33;63
288;51;40;40
288;50;10;93
288;49;25;68
288;48;23;16
288;47;26;67
288;46;21;91
288;45;14;80
288;44;17;25
288;43;91;99
288;42;66;90
288;41;89;12
288;40;11;76
288;39;84;24
288;38;46;60
288;37;49;83
288;36;52;95
288;35;40;64
288;34;76;25
288;33;69;72
288;32;28;13
288;31;89;59
288;30;62;97
288;29;84;93
288;28;39;27
288;27;17;91
288;26;98;95
288;25;35;44
288;24;87;93
288;23;75;83
288;22;72;17
288;21;94;24
288;20;93;78
288;19;11;25
288;18;23;94
288;17;38;93
288;16;83;88
288;15;10;17
288;14;70;74
288;13;48;32
288;12;13;49
288;11;56;44
288;10;69;84
288;9;82;51
288;8;57;89
288;7;66;46
288;6;67;32
288;5;47;38
288;4;72;32
288;3;47;64
288;2;52;11
288;1;16;88
288;0;45;69
287;238;18;86
287;237;91;76
287;236;27;76
287;235;56;13
287;234;24;46
287;233;25;87
287;232;52;17
287;231;15;63
287;230;86;77
287;229;44;25
287;228;60;36
287;227;45;21
287;226;79;45
287;225;85;42
287;224;85;29
287;223;97;40
287;222;47;15
287;221;61;59
287;220;78;55
287;219;49;69
287;218;64;97
287;217;45;93
287;216;96;40
287;215;77;78
287;214;83;60
287;213;56;28
287;212;33;14
287;211;90;91
287;210;24;17
287;209;72;30
287;208;44;44
287;207;28;83
287;206;82;39
287;205;98;20
287;204;22;96
287;203;30;37
287;202;54;26
287;201;84;45
287;200;30;94
287;199;32;27
287;198;27;61
287;197;94;29
287;196;73;52
287;195;81;51
287;194;38;64
287;193;50;30
287;192;29;59
287;191;68;81
287;190;52;30
287;189;22;72
287;188;63;15
287;187;21;12
287;186;81;17
287;185;61;20
287;184;72;69
287;183;59;60
287;182;31;37
287;181;57;77
287;180;72;68
287;179;88;49
287;178;23;65
287;177;85;56
287;176;97;37
287;175;11;29
287;174;60;33
287;173;99;48
287;172;51;96
287;171;30;40
287;170;39;10
287;169;94;68
287;168;50;24
287;167;30;38
287;166;53;55
287;165;38;25
287;164;12;25
287;163;75;86
287;162;66;28
287;161;29;81
287;160;53;80
287;159;82;45
287;158;28;73
287;157;29;69
287;156;74;41
287;155;48;28
287;154;57;78
287;153;98;56
287;152;86;96
287;151;77;41
287;150;35;68
287;149;39;15
287;148;64;19
287;147;18;89
287;146;64;26
287;145;90;84
287;144;94;55
287;143;91;38
287;142;39;38
287;141;69;20
287;140;53;27
287;139;46;16
287;138;61;14
287;137;82;46
287;136;98;77
287;135;61;19
287;134;49;95
287;133;81;88
287;132;27;19
287;131;42;75
287;130;88;89
287;129;31;79
287;128;42;61
287;127;40;25
287;126;23;50
287;125;38;32
287;124;77;75
287;123;42;52
287;122;71;63
287;121;89;77
287;120;56;35
287;119;19;93
287;118;70;70
287;117;13;92
287;116;14;50
287;115;46;98
287;114;62;15
287;113;58;22
287;112;52;21
287;111;93;51
287;110;46;88
287;109;62;62
287;108;82;65
287;107;23;63
287;106;95;51
287;105;81;22
287;104;92;86
287;103;11;68
287;102;62;32
287;101;26;39
287;100;79;25
287;99;41;54
287;98;25;60
287;97;65;58
287;96;73;78
287;95;86;43
287;94;70;78
287;93;65;88
287;92;15;22
287;91;49;99
287;90;23;37
287;89;63;15
287;88;93;76
287;87;34;55
287;86;81;50
287;85;47;20
287;84;68;13
287;83;81;11
287;82;58;26
287;81;57;29
287;80;97;85
287;79;90;41
287;78;42;38
287;77;68;27
287;76;30;73
287;75;22;13
287;74;51;66
287;73;54;71
287;72;24;97
287;71;61;88
287;70;55;60
287;69;93;97
287;68;95;20
287;67;25;78
287;66;74;40
287;65;65;57
287;64;95;59
287;63;74;86
287;62;83;90
287;61;81;25
287;60;89;18
287;59;81;49
287;58;73;70
287;57;45;76
287;56;19;10
287;55;87;59
287;54;74;84
287;53;49;21
287;52;49;22
287;51;67;99
287;50;50;49
287;49;30;34
287;48;14;58
287;47;91;62
287;46;69;35
287;45;51;44
287;44;69;55
287;43;90;45
287;42;31;55
287;41;77;85
287;40;81;15
287;39;43;75
287;38;74;32
287;37;34;75
287;36;54;56
287;35;86;91
287;34;40;20
287;33;93;34
287;32;60;99
287;31;93;22
287;30;50;18
287;29;61;11
287;28;95;33
287;27;60;39
287;26;35;24
287;25;94;56
287;24;68;87
287;23;80;97
287;22;15;86
287;21;28;71
287;20;32;15
287;19;23;90
287;18;44;48
287;17;95;96
287;16;45;36
287;15;74;78
287;14;44;62
287;13;25;70
287;12;52;69
287;11;73;33
287;10;35;37
287;9;32;37
287;8;68;74
287;7;97;41
287;6;36;12
287;5;46;16
287;4;34;26
287;3;61;68
287;2;46;25
287;1;59;17
287;0;54;93
286;238;86;31
286;237;73;35
286;236;89;72
286;235;49;36
286;234;43;66
286;233;82;37
286;232;30;79
286;231;40;73
286;230;54;32
286;229;45;61
286;228;25;83
286;227;51;88
286;226;44;32
286;225;70;44
286;224;29;41
286;223;55;76
286;222;32;86
286;221;14;44
286;220;94;52
286;219;70;87
286;218;75;54
286;217;58;66
286;216;35;14
286;215;57;96
286;214;54;61
286;213;22;29
286;212;36;73
286;211;31;25
286;210;44;91
286;209;21;53
286;208;92;84
286;207;57;37
286;206;83;63
286;205;34;86
286;204;31;24
286;203;48;64
286;202;41;75
286;201;70;33
286;200;74;93
286;199;27;70
286;198;83;98
286;197;44;95
286;196;46;57
286;195;23;97
286;194;56;74
286;193;85;76
286;192;60;41
286;191;36;70
286;190;14;73
286;189;21;30
286;188;55;53
286;187;68;47
286;186;93;32
286;185;71;56
286;184;95;46
286;183;55;36
286;182;31;18
286;181;29;44
286;180;47;16
286;179;19;99
286;178;46;93
286;177;18;54
286;176;63;11
286;175;28;97
286;174;62;65
286;173;78;72
286;172;71;97
286;171;19;33
286;170;14;94
286;169;34;40
286;168;92;55
286;167;95;71
286;166;15;91
286;165;27;53
286;164;27;12
286;163;82;59
286;162;72;96
286;161;18;98
286;160;25;40
286;159;15;56
286;158;52;91
286;157;25;61
286;156;28;33
286;155;23;62
286;154;85;24
286;153;50;73
286;152;82;64
286;151;54;35
286;150;89;58
286;149;77;33
286;148;73;41
286;147;73;10
286;146;99;70
286;145;34;60
286;144;54;51
286;143;21;13
286;142;97;54
286;141;99;13
286;140;77;65
286;139;60;11
286;138;15;60
286;137;34;99
286;136;86;88
286;135;60;76
286;134;41;16
286;133;78;83
286;132;85;11
286;131;39;56
286;130;62;43
286;129;75;40
286;128;97;99
286;127;26;28
286;126;98;31
286;125;25;77
286;124;50;79
286;123;58;66
286;122;76;87
286;121;32;17
286;120;76;19
286;119;50;86
286;118;22;96
286;117;43;66
286;116;27;56
286;115;65;68
286;114;61;32
286;113;74;57
286;112;70;79
286;111;31;60
286;110;78;79
286;109;27;76
286;108;51;26
286;107;14;15
286;106;70;67
286;105;37;95
286;104;13;35
286;103;68;62
286;102;31;46
286;101;88;75
286;100;87;68
286;99;47;94
286;98;18;29
286;97;77;90
286;96;36;28
286;95;38;88
286;94;74;23
286;93;72;28
286;92;84;77
286;91;48;88
286;90;78;77
286;89;18;79
286;88;18;47
286;87;22;60
286;86;97;87
286;85;81;12
286;84;12;46
286;83;14;65
286;82;22;84
286;81;85;85
286;80;37;95
286;79;74;47
286;78;53;22
286;77;57;87
286;76;98;69
286;75;99;56
286;74;19;89
286;73;45;28
286;72;47;13
286;71;40;60
286;70;80;11
286;69;62;60
286;68;36;47
286;67;66;31
286;66;59;13
286;65;50;69
286;64;99;18
286;63;76;70
286;62;63;57
286;61;25;18
286;60;96;54
286;59;35;84
286;58;45;69
286;57;15;33
286;56;19;44
286;55;96;50
286;54;71;87
286;53;66;50
286;52;95;18
286;51;49;73
286;50;26;77
286;49;25;90
286;48;97;87
286;47;46;47
286;46;24;12
286;45;93;93
286;44;30;45
286;43;44;38
286;42;48;48
286;41;24;91
286;40;54;28
286;39;30;49
286;38;77;70
286;37;71;11
286;36;44;52
286;35;32;88
286;34;28;96
286;33;32;12
286;32;79;51
286;31;96;31
286;30;16;25
286;29;25;32
286;28;43;76
286;27;32;94
286;26;61;20
286;25;43;61
286;24;76;71
286;23;50;65
286;22;79;54
286;21;58;98
286;20;92;15
286;19;22;10
286;18;25;94
286;17;67;90
286;16;54;74
286;15;64;24
286;14;31;27
286;13;75;80
286;12;67;87
286;11;68;39
286;10;24;28
286;9;74;70
286;8;69;49
286;7;73;47
286;6;47;77
286;5;58;23
286;4;80;44
286;3;15;52
286;2;10;29
286;1;38;10
286;0;80;72
285;238;89;76
285;237;48;75
285;236;97;21
285;235;54;68
285;234;25;85
285;233;48;88
285;232;27;81
285;231;55;37
285;230;69;32
285;229;76;93
285;228;69;55
285;227;61;44
285;226;97;10
285;225;56;37
285;224;56;70
285;223;49;62
285;222;52;80
285;221;75;14
285;220;49;37
285;219;76;44
285;218;96;90
285;217;41;72
285;216;41;13
285;215;10;81
285;214;92;23
285;213;18;94
285;212;57;96
285;211;63;17
285;210;67;33
285;209;54;86
285;208;90;82
285;207;81;24
285;206;11;54
285;205;76;75
285;204;75;87
285;203;49;28
285;202;44;85
285;201;70;67
285;200;19;44
285;199;58;59
285;198;40;18
285;197;80;93
285;196;42;79
285;195;92;57
285;194;14;76
285;193;46;80
285;192;84;33
285;191;19;18
285;190;64;86
285;189;17;86
285;188;94;40
285;187;22;73
285;186;88;73
285;185;54;94
285;184;75;91
285;183;53;68
285;182;77;40
285;181;52;85
285;180;29;44
285;179;81;26
285;178;47;85
285;177;26;44
285;176;40;38
285;175;38;25
285;174;72;87
285;173;48;85
285;172;66;51
285;171;94;43
285;170;79;86
285;169;13;74
285;168;36;36
285;167;71;20
285;166;27;79
285;165;32;97
285;164;97;81
285;163;41;90
285;162;17;28
285;161;62;84
285;160;29;52
285;159;59;51
285;158;14;81
285;157;66;34
285;156;75;80
285;155;27;23
285;154;67;78
285;153;78;51
285;152;36;60
285;151;82;16
285;150;97;25
285;149;80;58
285;148;95;72
285;147;93;38
285;146;80;89
285;145;45;18
285;144;70;56
285;143;78;33
285;142;52;97
285;141;92;84
285;140;67;68
285;139;35;66
285;138;66;66
285;137;78;29
285;136;28;58
285;135;42;23
285;134;69;21
285;133;72;83
285;132;88;90
285;131;34;93
285;130;83;39
285;129;26;95
285;128;13;28
285;127;42;17
285;126;37;54
285;125;94;59
285;124;79;78
285;123;47;11
285;122;38;92
285;121;60;36
285;120;78;50
285;119;73;58
285;118;68;45
285;117;54;37
285;116;85;70
285;115;81;67
285;114;96;33
285;113;50;20
285;112;78;20
285;111;66;39
285;110;80;30
285;109;54;70
285;108;61;92
285;107;22;48
285;106;45;88
285;105;90;17
285;104;78;33
285;103;32;14
285;102;45;98
285;101;66;17
285;100;82;23
285;99;38;62
285;98;46;52
285;97;33;20
285;96;82;85
285;95;16;21
285;94;85;63
285;93;98;10
285;92;80;33
285;91;39;10
285;90;39;48
285;89;76;40
285;88;30;81
285;87;91;78
285;86;25;87
285;85;87;11
285;84;54;46
285;83;31;48
285;82;22;42
285;81;79;36
285;80;90;15
285;79;94;99
285;78;58;96
285;77;42;12
285;76;11;93
285;75;23;35
285;74;62;71
285;73;88;47
285;72;54;43
285;71;37;42
285;70;10;96
285;69;19;69
285;68;52;49
285;67;81;35
285;66;74;99
285;65;50;96
285;64;72;47
285;63;22;74
285;62;56;13
285;61;53;55
285;60;42;48
285;59;99;15
285;58;40;34
285;57;51;87
285;56;96;47
285;55;12;90
285;54;41;39
285;53;60;19
285;52;90;75
285;51;39;45
285;50;27;69
285;49;13;16
285;48;27;58
285;47;71;16
285;46;66;44
285;45;12;83
285;44;29;91
285;43;52;89
285;42;49;33
285;41;42;74
285;40;95;55
285;39;74;28
285;38;20;67
285;37;96;78
285;36;47;34
285;35;47;66
285;34;95;20
285;33;60;99
285;32;41;72
285;31;62;20
285;30;11;89
285;29;68;58
285;28;69;64
285;27;25;68
285;26;91;79
285;25;51;31
285;24;91;48
285;23;55;33
285;22;78;11
285;21;47;21
285;20;14;23
285;19;54;61
285;18;52;61
285;17;17;88
285;16;97;61
285;15;57;53
285;14;26;17
285;13;95;12
285;12;88;21
285;11;75;60
285;10;87;54
285;9;51;26
285;8;56;94
285;7;24;99
285;6;54;52
285;5;94;76
285;4;17;82
285;3;29;47
285;2;42;34
285;1;93;54
285;0;68;47
284;238;32;17
284;237;81;32
284;236;24;41
284;235;82;30
284;234;44;82
284;233;77;86
284;232;51;94
284;231;39;98
284;230;72;50
284;229;35;46
284;228;21;23
284;227;24;25
284;226;34;22
284;225;86;90
284;224;56;57
284;223;68;24
284;222;59;24
284;221;40;75
284;220;95;29
284;219;10;73
284;218;13;55
284;217;13;25
284;216;60;85
284;215;17;35
284;214;64;50
284;213;49;98
284;212;40;34
284;211;85;80
284;210;21;15
284;209;45;19
284;208;70;79
284;207;75;81
284;206;33;51
284;205;84;11
284;204;25;10
284;203;25;23
284;202;93;64
284;201;15;62
284;200;95;40
284;199;59;17
284;198;44;67
284;197;36;75
284;196;96;84
284;195;79;33
284;194;68;22
284;193;66;82
284;192;22;24
284;191;82;65
284;190;10;29
284;189;83;41
284;188;57;92
284;187;80;96
284;186;48;53
284;185;29;89
284;184;52;30
284;183;44;97
284;182;72;16
284;181;70;74
284;180;57;64
284;179;40;58
284;178;63;81
284;177;80;78
284;176;55;30
284;175;56;73
284;174;75;65
284;173;39;42
284;172;59;66
284;171;65;22
284;170;99;12
284;169;27;71
284;168;82;41
284;167;42;60
284;166;53;19
284;165;37;22
284;164;91;81
284;163;47;99
284;162;28;28
284;161;97;80
284;160;79;66
284;159;79;34
284;158;57;25
284;157;38;11
284;156;12;77
284;155;77;89
284;154;22;27
284;153;22;73
284;152;72;62
284;151;65;73
284;150;64;90
284;149;52;35
284;148;46;63
284;147;15;81
284;146;66;88
284;145;34;61
284;144;69;93
284;143;71;87
284;142;29;79
284;141;64;89
284;140;73;74
284;139;64;93
284;138;32;12
284;137;81;87
284;136;50;21
284;135;59;76
284;134;54;51
284;133;80;83
284;132;69;83
284;131;11;67
284;130;99;59
284;129;68;28
284;128;36;22
284;127;46;62
284;126;41;83
284;125;83;14
284;124;72;76
284;123;59;86
284;122;21;33
284;121;76;78
284;120;74;69
284;119;46;80
284;118;55;17
284;117;43;26
284;116;32;66
284;115;60;52
284;114;94;85
284;113;47;46
284;112;28;47
284;111;38;50
284;110;61;88
284;109;75;80
284;108;56;47
284;107;26;22
284;106;68;55
284;105;52;91
284;104;72;57
284;103;42;38
284;102;85;68
284;101;80;35
284;100;63;60
284;99;93;57
284;98;73;71
284;97;63;92
284;96;41;32
284;95;85;52
284;94;87;33
284;93;83;16
284;92;94;14
284;91;97;60
284;90;59;33
284;89;80;83
284;88;96;87
284;87;35;16
284;86;60;64
284;85;69;36
284;84;52;96
284;83;15;97
284;82;89;65
284;81;36;22
284;80;43;92
284;79;77;94
284;78;25;50
284;77;19;37
284;76;68;95
284;75;44;65
284;74;75;34
284;73;74;41
284;72;60;26
284;71;53;11
284;70;34;27
284;69;43;29
284;68;83;25
284;67;64;78
284;66;25;10
284;65;77;46
284;64;51;95
284;63;54;84
284;62;15;26
284;61;18;59
284;60;25;65
284;59;86;31
284;58;44;29
284;57;81;75
284;56;72;58
284;55;14;11
284;54;91;55
284;53;57;58
284;52;35;71
284;51;17;67
284;50;20;20
284;49;38;83
284;48;63;74
284;47;68;99
284;46;17;88
284;45;87;82
284;44;82;55
284;43;44;80
284;42;63;23
284;41;62;86
284;40;78;77
284;39;38;71
284;38;74;77
284;37;35;50
284;36;23;68
284;35;76;98
284;34;86;67
284;33;52;10
284;32;60;70
284;31;37;64
284;30;89;82
284;29;39;64
284;28;67;86
284;27;43;50
284;26;11;51
284;25;67;40
284;24;36;16
284;23;25;35
284;22;58;37
284;21;42;79
284;20;73;79
284;19;45;38
284;18;68;65
284;17;93;29
284;16;30;82
284;15;35;96
284;14;46;98
284;13;19;11
284;12;66;53
284;11;26;66
284;10;87;25
284;9;81;42
284;8;98;92
284;7;72;79
284;6;58;68
284;5;49;74
284;4;32;62
284;3;83;79
284;2;99;78
284;1;57;68
284;0;44;16
283;238;62;37
283;237;92;51
283;236;94;11
283;235;81;29
283;234;44;26
283;233;74;62
283;232;33;49
283;231;68;68
283;230;63;94
283;229;68;59
283;228;80;81
283;227;69;72
283;226;31;45
283;225;88;82
283;224;66;93
283;223;22;74
283;222;52;73
283;221;16;87
283;220;53;30
283;219;64;44
283;218;61;72
283;217;15;50
283;216;97;34
283;215;68;46
283;214;54;10
283;213;42;14
283;212;71;23
283;211;38;88
283;210;79;30
283;209;18;99
283;208;43;95
283;207;58;52
283;206;21;26
283;205;92;83
283;204;47;50
283;203;62;28
283;202;22;69
283;201;61;49
283;200;57;60
283;199;29;42
283;198;91;78
283;197;63;81
283;196;84;25
283;195;85;19
283;194;13;10
283;193;93;34
283;192;76;63
283;191;46;72
283;190;36;69
283;189;97;68
283;188;42;35
283;187;85;57
283;186;46;82
283;185;47;18
283;184;54;58
283;183;21;60
283;182;24;68
283;181;92;47
283;180;26;28
283;179;75;54
283;178;69;80
283;177;80;97
283;176;63;46
283;175;65;96
283;174;71;96
283;173;79;55
283;172;52;74
283;171;56;73
283;170;41;47
283;169;82;70
283;168;25;74
283;167;48;65
283;166;23;26
283;165;43;22
283;164;13;86
283;163;35;44
283;162;27;76
283;161;11;79
283;160;58;40
283;159;28;69
283;158;60;23
283;157;90;59
283;156;26;99
283;155;23;77
283;154;40;18
283;153;38;12
283;152;53;96
283;151;98;57
283;150;81;49
283;149;76;39
283;148;70;34
283;147;22;13
283;146;29;32
283;145;94;56
283;144;71;40
283;143;60;72
283;142;40;69
283;141;61;12
283;140;48;28
283;139;24;55
283;138;35;14
283;137;27;90
283;136;14;81
283;135;98;68
283;134;29;72
283;133;30;61
283;132;71;50
283;131;77;26
283;130;88;28
283;129;40;29
283;128;27;63
283;127;76;35
283;126;29;88
283;125;48;43
283;124;43;85
283;123;62;67
283;122;77;16
283;121;14;83
283;120;74;98
283;119;78;51
283;118;24;84
283;117;49;53
283;116;58;95
283;115;94;15
283;114;86;35
283;113;55;63
283;112;78;61
283;111;55;85
283;110;74;97
283;109;68;96
283;108;29;32
283;107;36;72
283;106;15;49
283;105;83;32
283;104;61;76
283;103;52;64
283;102;31;65
283;101;24;74
283;100;19;93
283;99;45;48
283;98;39;53
283;97;17;75
283;96;63;85
283;95;14;61
283;94;77;35
283;93;84;28
283;92;37;19
283;91;86;83
283;90;82;28
283;89;79;41
283;88;96;93
283;87;61;30
283;86;27;50
283;85;83;15
283;84;58;11
283;83;38;99
283;82;97;81
283;81;97;37
283;80;85;28
283;79;97;83
283;78;16;77
283;77;81;99
283;76;45;95
283;75;68;19
283;74;57;98
283;73;86;30
283;72;17;43
283;71;25;13
283;70;28;85
283;69;73;31
283;68;84;65
283;67;25;55
283;66;30;74
283;65;70;61
283;64;74;57
283;63;86;93
283;62;55;89
283;61;22;75
283;60;93;62
283;59;21;10
283;58;59;54
283;57;48;88
283;56;36;32
283;55;79;65
283;54;74;71
283;53;12;99
283;52;34;54
283;51;94;47
283;50;69;56
283;49;42;68
283;48;81;43
283;47;11;61
283;46;37;62
283;45;11;74
283;44;72;38
283;43;54;90
283;42;25;85
283;41;27;87
283;40;31;86
283;39;50;79
283;38;55;59
283;37;74;25
283;36;63;39
283;35;85;95
283;34;17;78
283;33;22;22
283;32;85;46
283;31;80;87
283;30;85;60
283;29;11;97
283;28;98;56
283;27;37;13
283;26;16;33
283;25;85;59
283;24;18;76
283;23;37;95
283;22;44;15
283;21;28;91
283;20;40;46
283;19;17;67
283;18;24;68
283;17;24;55
283;16;75;65
283;15;83;25
283;14;25;86
283;13;79;88
283;12;50;48
283;11;67;84
283;10;68;20
283;9;58;72
283;8;44;65
283;7;85;10
283;6;16;44
283;5;16;82
283;4;28;90
283;3;41;48
283;2;31;73
283;1;24;40
283;0;73;74
282;238;84;88
282;237;17;89
282;236;35;76
282;235;13;67
282;234;93;38
282;233;31;52
282;232;24;78
282;231;77;34
282;230;22;25
282;229;62;20
282;228;70;91
282;227;48;17
282;226;58;95
282;225;69;51
282;224;44;76
282;223;87;36
282;222;31;43
282;221;87;15
282;220;79;84
282;219;97;31
282;218;41;16
282;217;17;53
282;216;57;36
282;215;54;68
282;214;13;82
282;213;50;95
282;212;16;61
282;211;20;78
282;210;59;26
282;209;73;73
282;208;32;21
282;207;76;55
282;206;75;44
282;205;14;91
282;204;32;84
282;203;64;67
282;202;48;48
282;201;99;59
282;200;29;81
282;199;69;59
282;198;81;44
282;197;10;62
282;196;77;86
282;195;96;92
282;194;79;78
282;193;20;32
282;192;23;75
282;191;64;59
282;190;93;57
282;189;27;49
282;188;28;14
282;187;20;24
282;186;99;66
282;185;18;61
282;184;45;85
282;183;24;66
282;182;66;45
282;181;28;87
282;180;72;50
282;179;25;39
282;178;69;13
282;177;62;94
282;176;66;60
282;175;94;23
282;174;59;47
282;173;69;66
282;172;48;79
282;171;56;67
282;170;29;70
282;169;78;85
282;168;34;74
282;167;14;44
282;166;84;50
282;165;89;29
282;164;46;30
282;163;20;59
282;162;51;83
282;161;82;75
282;160;18;22
282;159;45;99
282;158;79;44
282;157;22;49
282;156;15;93
282;155;33;68
282;154;79;88
282;153;42;91
282;152;98;81
282;151;83;85
282;150;88;15
282;149;68;65
282;148;36;69
282;147;20;24
282;146;40;11
282;145;82;14
282;144;35;32
282;143;29;56
282;142;53;73
282;141;93;30
282;140;86;65
282;139;24;94
282;138;98;28
282;137;54;17
282;136;19;51
282;135;39;78
282;134;26;82
282;133;25;52
282;132;34;75
282;131;34;28
282;130;33;22
282;129;78;23
282;128;15;70
282;127;71;92
282;126;96;89
282;125;15;35
282;124;74;49
282;123;22;39
282;122;35;91
282;121;81;46
282;120;89;55
282;119;58;75
282;118;49;32
282;117;16;27
282;116;98;64
282;115;33;82
282;114;18;35
282;113;97;68
282;112;35;97
282;111;66;35
282;110;65;80
282;109;35;29
282;108;57;23
282;107;88;34
282;106;49;14
282;105;13;21
282;104;99;25
282;103;81;19
282;102;18;97
282;101;14;86
282;100;49;99
282;99;93;72
282;98;99;22
282;97;74;81
282;96;41;87
282;95;96;99
282;94;29;72
282;93;62;14
282;92;74;87
282;91;52;98
282;90;24;74
282;89;84;19
282;88;15;48
282;87;33;32
282;86;85;18
282;85;98;87
282;84;15;61
282;83;49;42
282;82;17;91
282;81;95;72
282;80;74;88
282;79;95;78
282;78;24;80
282;77;61;66
282;76;40;83
282;75;27;96
282;74;85;24
282;73;76;68
282;72;86;92
282;71;37;59
282;70;28;55
282;69;52;41
282;68;72;14
282;67;30;33
282;66;18;43
282;65;28;24
282;64;89;75
282;63;53;45
282;62;47;27
282;61;89;15
282;60;96;72
282;59;70;23
282;58;60;81
282;57;28;67
282;56;52;62
282;55;66;85
282;54;16;79
282;53;47;66
282;52;20;19
282;51;46;41
282;50;10;21
282;49;56;91
282;48;68;54
282;47;38;44
282;46;99;29
282;45;39;86
282;44;74;64
282;43;49;13
282;42;89;45
282;41;23;32
282;40;46;99
282;39;10;46
282;38;73;94
282;37;67;95
282;36;58;27
282;35;93;70
282;34;25;57
282;33;64;17
282;32;54;70
282;31;82;12
282;30;61;22
282;29;93;59
282;28;77;13
282;27;47;86
282;26;82;57
282;25;15;75
282;24;30;46
282;23;98;19
282;22;21;19
282;21;55;78
282;20;27;36
282;19;49;44
282;18;51;84
282;17;72;44
282;16;12;14
282;15;96;25
282;14;55;58
282;13;95;83
282;12;53;91
282;11;13;29
282;10;85;87
282;9;19;39
282;8;11;28
282;7;96;13
282;6;39;93
282;5;36;31
282;4;12;26
282;3;18;66
282;2;55;52
282;1;59;11
282;0;17;58
281;238;17;40
281;237;28;63
281;236;69;96
281;235;12;15
281;234;10;43
281;233;17;65
281;232;34;53
281;231;78;24
281;230;21;82
281;229;63;34
281;228;82;18
281;227;15;90
281;226;33;71
281;225;74;46
281;224;38;40
281;223;25;38
281;222;77;13
281;221;57;93
281;220;94;99
281;219;15;16
281;218;17;89
281;217;60;58
281;216;88;19
281;215;60;31
281;214;79;90
281;213;34;51
281;212;93;33
281;211;65;97
281;210;80;60
281;209;33;54
281;208;73;37
281;207;15;95
281;206;34;61
281;205;43;42
281;204;40;26
281;203;54;45
281;202;69;73
281;201;15;24
281;200;10;46
281;199;37;98
281;198;82;75
281;197;79;68
281;196;83;13
281;195;83;61
281;194;55;79
281;193;84;66
281;192;85;33
281;191;79;12
281;190;65;76
281;189;70;82
281;188;65;95
281;187;82;79
281;186;52;84
281;185;82;64
281;184;88;85
281;183;90;21
281;182;58;90
281;181;95;43
281;180;76;57
281;179;90;75
281;178;96;53
281;177;42;13
281;176;11;66
281;175;35;75
281;174;77;62
281;173;10;56
281;172;87;66
281;171;79;53
281;170;78;40
281;169;10;10
281;168;23;48
281;167;76;55
281;166;81;78
281;165;28;65
281;164;58;81
281;163;48;42
281;162;81;61
281;161;43;68
281;160;30;43
281;159;48;42
281;158;33;29
281;157;11;35
281;156;40;12
281;155;97;67
281;154;23;25
281;153;37;38
281;152;97;80
281;151;90;67
281;150;97;49
281;149;72;63
281;148;57;21
281;147;70;56
281;146;27;76
281;145;51;90
281;144;15;67
281;143;37;10
281;142;57;33
281;141;14;79
281;140;11;84
281;139;67;39
281;138;35;50
281;137;69;20
281;136;12;13
281;135;26;39
281;134;61;78
281;133;71;41
281;132;58;81
281;131;20;52
281;130;69;15
281;129;13;94
281;128;35;17
281;127;90;93
281;126;11;99
281;125;55;45
281;124;76;61
281;123;38;44
281;122;53;75
281;121;26;48
281;120;26;14
281;119;27;83
281;118;41;60
281;117;16;89
281;116;30;36
281;115;19;41
281;114;36;27
281;113;42;21
281;112;83;79
281;111;53;24
281;110;23;11
281;109;59;73
281;108;53;20
281;107;71;68
281;106;25;48
281;105;35;58
281;104;77;63
281;103;82;13
281;102;90;53
281;101;45;72
281;100;71;84
281;99;24;47
281;98;65;42
281;97;71;65
281;96;67;66
281;95;86;17
281;94;92;66
281;93;66;52
281;92;76;87
281;91;93;74
281;90;86;79
281;89;99;62
281;88;30;45
281;87;65;47
281;86;54;15
281;85;30;74
281;84;23;78
281;83;67;75
281;82;16;19
281;81;67;49
281;80;71;15
281;79;93;70
281;78;17;66
281;77;45;33
281;76;49;60
281;75;47;34
281;74;95;67
281;73;76;76
281;72;48;82
281;71;20;39
281;70;56;84
281;69;22;54
281;68;98;61
281;67;38;66
281;66;64;99
281;65;95;29
281;64;22;39
281;63;86;58
281;62;11;77
281;61;79;39
281;60;42;48
281;59;83;60
281;58;71;72
281;57;14;87
281;56;77;76
281;55;84;30
281;54;26;74
281;53;19;81
281;52;14;47
281;51;88;18
281;50;69;70
281;49;62;25
281;48;96;84
281;47;48;82
281;46;16;69
281;45;33;59
281;44;74;49
281;43;84;30
281;42;94;72
281;41;71;13
281;40;42;22
281;39;99;60
281;38;72;28
281;37;75;38
281;36;80;99
281;35;61;28
281;34;65;30
281;33;67;39
281;32;36;12
281;31;69;94
281;30;42;69
281;29;10;89
281;28;24;62
281;27;44;64
281;26;31;63
281;25;47;51
281;24;55;70
281;23;93;54
281;22;90;76
281;21;96;30
281;20;21;28
281;19;13;23
281;18;84;87
281;17;31;88
