x;y;type
9;17;tree
10;17;tree
11;17;tree
12;17;tree
13;17;tree
14;17;tree
15;17;tree
16;17;tree
17;17;tree
18;17;tree
19;17;tree
20;17;tree
21;17;tree
22;17;tree
23;17;tree
24;17;tree
25;17;tree
26;17;tree
27;17;tree
28;17;tree
29;17;tree
30;17;tree
31;17;tree
32;17;tree
33;17;tree
34;17;tree
35;17;tree
36;17;tree
37;17;tree
38;17;tree
39;17;tree
40;17;tree
41;17;tree
42;17;tree
43;17;tree
44;17;tree
45;17;tree
46;17;tree
47;17;tree
48;17;tree
49;17;tree
50;17;tree
51;17;tree
52;17;tree
53;17;tree
54;17;tree
55;17;tree
56;17;tree
57;17;tree
58;17;tree
59;17;tree
60;17;tree
61;17;tree
62;17;tree
63;17;tree
64;17;tree
65;17;tree
66;17;tree
67;17;tree
68;17;tree
69;17;tree
70;17;tree
71;17;tree
72;17;tree
73;17;tree
74;17;tree
75;17;tree
76;17;tree
77;17;tree
78;17;tree
79;17;tree
80;17;tree
81;17;tree
82;17;tree
83;17;tree
84;17;tree
85;17;tree
86;17;tree
87;17;tree
88;17;tree
89;17;tree
90;17;tree
91;17;tree
92;17;tree
93;17;tree
94;17;tree
95;17;tree
96;17;tree
97;17;tree
98;17;tree
99;17;tree
100;17;tree
101;17;tree
102;17;tree
103;17;tree
104;17;tree
105;17;tree
106;17;tree
107;17;tree
108;17;tree
109;17;tree
110;17;tree
111;17;tree
112;17;tree
113;17;tree
114;17;tree
115;17;tree
116;17;tree
0;18;tree
1;18;tree
2;18;tree
3;18;tree
4;18;tree
5;18;tree
6;18;tree
7;18;tree
8;18;tree
9;18;tree
10;18;tree
11;18;tree
12;18;tree
13;18;tree
14;18;tree
15;18;tree
16;18;tree
17;18;tree
18;18;tree
19;18;tree
20;18;tree
21;18;tree
22;18;tree
23;18;tree
24;18;tree
25;18;tree
26;18;tree
27;18;tree
28;18;tree
29;18;tree
30;18;tree
31;18;tree
32;18;tree
33;18;tree
34;18;tree
35;18;tree
36;18;tree
37;18;tree
38;18;tree
39;18;tree
40;18;tree
41;18;tree
42;18;tree
43;18;tree
44;18;tree
45;18;tree
46;18;tree
47;18;tree
48;18;tree
49;18;tree
50;18;tree
51;18;tree
52;18;tree
53;18;tree
54;18;tree
55;18;tree
56;18;tree
57;18;tree
58;18;tree
59;18;tree
60;18;tree
61;18;tree
62;18;tree
63;18;tree
64;18;tree
65;18;tree
66;18;tree
67;18;tree
68;18;tree
69;18;tree
70;18;tree
71;18;tree
72;18;tree
73;18;tree
74;18;tree
75;18;tree
76;18;tree
77;18;tree
78;18;tree
79;18;tree
80;18;tree
81;18;tree
82;18;tree
83;18;tree
84;18;tree
85;18;tree
86;18;tree
87;18;tree
88;18;tree
89;18;tree
90;18;tree
91;18;tree
92;18;tree
93;18;tree
94;18;tree
95;18;tree
96;18;tree
97;18;tree
98;18;tree
99;18;tree
100;18;tree
101;18;tree
102;18;tree
103;18;tree
104;18;tree
105;18;tree
106;18;tree
107;18;tree
108;18;tree
109;18;tree
110;18;tree
111;18;tree
112;18;tree
113;18;tree
114;18;tree
115;18;tree
116;18;tree
0;19;tree
1;19;tree
2;19;tree
3;19;tree
4;19;tree
5;19;tree
6;19;tree
7;19;tree
8;19;tree
9;19;tree
10;19;tree
11;19;tree
12;19;tree
13;19;tree
14;19;tree
15;19;tree
16;19;tree
17;19;tree
18;19;tree
19;19;tree
20;19;tree
21;19;tree
22;19;tree
23;19;tree
24;19;tree
25;19;tree
26;19;tree
27;19;tree
28;19;tree
29;19;tree
30;19;tree
31;19;tree
32;19;tree
33;19;tree
34;19;tree
35;19;tree
36;19;tree
37;19;tree
38;19;tree
39;19;tree
40;19;tree
41;19;tree
42;19;tree
43;19;tree
44;19;tree
45;19;tree
46;19;tree
47;19;tree
48;19;tree
49;19;tree
50;19;tree
51;19;tree
52;19;tree
53;19;tree
54;19;tree
55;19;tree
56;19;tree
57;19;tree
58;19;tree
59;19;tree
60;19;tree
61;19;tree
62;19;tree
63;19;tree
64;19;tree
65;19;tree
66;19;tree
67;19;tree
68;19;tree
69;19;tree
70;19;tree
71;19;tree
72;19;tree
73;19;tree
74;19;tree
75;19;tree
76;19;tree
77;19;tree
78;19;tree
79;19;tree
80;19;tree
81;19;tree
82;19;tree
83;19;tree
84;19;tree
85;19;tree
86;19;tree
87;19;tree
88;19;tree
89;19;tree
90;19;tree
91;19;tree
92;19;tree
93;19;tree
94;19;tree
95;19;tree
96;19;tree
97;19;tree
98;19;tree
99;19;tree
100;19;tree
101;19;tree
102;19;tree
103;19;tree
104;19;tree
105;19;tree
106;19;tree
107;19;tree
108;19;tree
109;19;tree
110;19;tree
111;19;tree
112;19;tree
113;19;tree
114;19;tree
115;19;tree
116;19;tree
0;20;tree
1;20;tree
2;20;tree
3;20;tree
4;20;tree
5;20;tree
6;20;tree
7;20;tree
8;20;tree
9;20;tree
10;20;tree
11;20;tree
12;20;tree
13;20;tree
14;20;tree
15;20;tree
16;20;tree
17;20;tree
18;20;tree
19;20;tree
20;20;tree
21;20;tree
22;20;tree
23;20;tree
24;20;tree
25;20;tree
26;20;tree
27;20;tree
28;20;tree
29;20;tree
30;20;tree
31;20;tree
32;20;tree
33;20;tree
34;20;tree
35;20;tree
36;20;tree
37;20;tree
38;20;tree
39;20;tree
40;20;tree
41;20;tree
42;20;tree
43;20;tree
44;20;tree
45;20;tree
46;20;tree
47;20;tree
48;20;tree
49;20;tree
50;20;tree
51;20;tree
52;20;tree
53;20;tree
54;20;tree
55;20;tree
56;20;tree
57;20;tree
58;20;tree
59;20;tree
60;20;tree
61;20;tree
62;20;tree
63;20;tree
64;20;tree
65;20;tree
66;20;tree
67;20;tree
68;20;tree
69;20;tree
70;20;tree
71;20;tree
72;20;tree
73;20;tree
74;20;tree
75;20;tree
76;20;tree
77;20;tree
78;20;tree
79;20;tree
80;20;tree
81;20;tree
82;20;tree
83;20;tree
84;20;tree
85;20;tree
86;20;tree
87;20;tree
88;20;tree
89;20;tree
90;20;tree
91;20;tree
92;20;tree
93;20;tree
94;20;tree
95;20;tree
96;20;tree
97;20;tree
98;20;tree
99;20;tree
100;20;tree
101;20;tree
102;20;tree
103;20;tree
104;20;tree
105;20;tree
106;20;tree
107;20;tree
108;20;tree
109;20;tree
110;20;tree
111;20;tree
112;20;tree
113;20;tree
114;20;tree
115;20;tree
116;20;tree
0;21;tree
1;21;tree
2;21;tree
3;21;tree
4;21;tree
5;21;tree
6;21;tree
7;21;tree
8;21;tree
9;21;tree
10;21;tree
11;21;tree
12;21;tree
13;21;tree
14;21;tree
15;21;tree
16;21;tree
17;21;tree
18;21;tree
19;21;tree
20;21;tree
21;21;tree
22;21;tree
23;21;tree
24;21;tree
25;21;tree
26;21;tree
27;21;tree
28;21;tree
29;21;tree
30;21;tree
31;21;tree
32;21;tree
33;21;tree
34;21;tree
35;21;tree
36;21;tree
37;21;tree
38;21;tree
39;21;tree
40;21;tree
41;21;tree
42;21;tree
43;21;tree
44;21;tree
45;21;tree
46;21;tree
47;21;tree
48;21;tree
49;21;tree
50;21;tree
51;21;tree
52;21;tree
53;21;tree
54;21;tree
55;21;tree
56;21;tree
57;21;tree
58;21;tree
59;21;tree
60;21;tree
61;21;tree
62;21;tree
63;21;tree
64;21;tree
65;21;tree
66;21;tree
67;21;tree
68;21;tree
69;21;tree
70;21;tree
71;21;tree
72;21;tree
73;21;tree
74;21;tree
75;21;tree
76;21;tree
77;21;tree
78;21;tree
79;21;tree
80;21;tree
81;21;tree
82;21;tree
83;21;tree
84;21;tree
85;21;tree
86;21;tree
87;21;tree
88;21;tree
89;21;tree
90;21;tree
91;21;tree
92;21;tree
93;21;tree
94;21;tree
95;21;tree
96;21;tree
97;21;tree
98;21;tree
99;21;tree
100;21;tree
101;21;tree
102;21;tree
103;21;tree
104;21;tree
105;21;tree
106;21;tree
107;21;tree
108;21;tree
109;21;tree
110;21;tree
111;21;tree
112;21;tree
113;21;tree
114;21;tree
115;21;tree
116;21;tree
0;22;tree
1;22;tree
2;22;tree
3;22;tree
4;22;tree
5;22;tree
6;22;tree
7;22;tree
8;22;tree
9;22;tree
10;22;tree
11;22;tree
12;22;tree
13;22;tree
14;22;tree
15;22;tree
16;22;tree
17;22;tree
18;22;tree
19;22;tree
20;22;tree
21;22;tree
22;22;tree
23;22;tree
24;22;tree
25;22;tree
26;22;tree
27;22;tree
28;22;tree
29;22;tree
30;22;tree
31;22;tree
32;22;tree
33;22;tree
34;22;tree
35;22;tree
36;22;tree
37;22;tree
38;22;tree
39;22;tree
40;22;tree
41;22;tree
42;22;tree
43;22;tree
44;22;tree
45;22;tree
46;22;tree
47;22;tree
48;22;tree
49;22;tree
50;22;tree
51;22;tree
52;22;tree
53;22;tree
59;22;tree
60;22;tree
61;22;tree
62;22;tree
63;22;tree
64;22;tree
65;22;tree
66;22;tree
67;22;tree
68;22;tree
72;22;tree
73;22;tree
74;22;tree
75;22;tree
76;22;tree
77;22;tree
78;22;tree
79;22;tree
80;22;tree
81;22;tree
82;22;tree
83;22;tree
84;22;tree
85;22;tree
86;22;tree
87;22;tree
88;22;tree
89;22;tree
90;22;tree
91;22;tree
92;22;tree
93;22;tree
94;22;tree
95;22;tree
96;22;tree
97;22;tree
98;22;tree
99;22;tree
100;22;tree
101;22;tree
102;22;tree
103;22;tree
104;22;tree
105;22;tree
106;22;tree
107;22;tree
108;22;tree
109;22;tree
110;22;tree
111;22;tree
112;22;tree
113;22;tree
114;22;tree
115;22;tree
116;22;tree
0;23;tree
1;23;tree
2;23;tree
3;23;tree
4;23;tree
5;23;tree
6;23;tree
7;23;tree
8;23;tree
9;23;tree
10;23;tree
11;23;tree
12;23;tree
13;23;tree
14;23;tree
15;23;tree
16;23;tree
17;23;tree
18;23;tree
19;23;tree
20;23;tree
21;23;tree
22;23;tree
23;23;tree
24;23;tree
25;23;tree
26;23;tree
27;23;tree
28;23;tree
29;23;tree
30;23;tree
31;23;tree
32;23;tree
33;23;tree
34;23;tree
35;23;tree
36;23;tree
37;23;tree
38;23;tree
39;23;tree
40;23;tree
41;23;tree
42;23;tree
43;23;tree
44;23;tree
45;23;tree
46;23;tree
47;23;tree
48;23;tree
49;23;tree
50;23;tree
51;23;tree
52;23;tree
53;23;tree
54;23;tree
55;23;tree
56;23;tree
57;23;tree
58;23;tree
59;23;tree
60;23;tree
85;23;tree
86;23;tree
87;23;tree
88;23;tree
89;23;tree
90;23;tree
91;23;tree
92;23;tree
93;23;tree
94;23;tree
95;23;tree
96;23;tree
97;23;tree
98;23;tree
99;23;tree
100;23;tree
101;23;tree
102;23;tree
103;23;tree
104;23;tree
105;23;tree
106;23;tree
107;23;tree
108;23;tree
109;23;tree
110;23;tree
111;23;tree
112;23;tree
113;23;tree
114;23;tree
115;23;tree
116;23;tree
0;24;tree
1;24;tree
2;24;tree
3;24;tree
4;24;tree
5;24;tree
6;24;tree
7;24;tree
8;24;tree
9;24;tree
10;24;tree
11;24;tree
12;24;tree
13;24;tree
14;24;tree
15;24;tree
16;24;tree
17;24;tree
18;24;tree
19;24;tree
20;24;tree
21;24;tree
22;24;tree
23;24;tree
24;24;tree
25;24;tree
26;24;tree
27;24;tree
28;24;tree
29;24;tree
30;24;tree
31;24;tree
32;24;tree
33;24;tree
34;24;tree
35;24;tree
36;24;tree
37;24;tree
38;24;tree
39;24;tree
40;24;tree
41;24;tree
42;24;tree
43;24;tree
44;24;tree
45;24;tree
46;24;tree
47;24;tree
48;24;tree
49;24;tree
50;24;tree
51;24;tree
52;24;tree
53;24;tree
54;24;tree
55;24;tree
56;24;tree
57;24;tree
58;24;tree
59;24;tree
60;24;tree
61;24;tree
62;24;tree
63;24;tree
64;24;tree
65;24;tree
66;24;tree
67;24;tree
68;24;tree
93;24;tree
94;24;tree
95;24;tree
96;24;tree
97;24;tree
98;24;tree
99;24;tree
100;24;tree
101;24;tree
102;24;tree
103;24;tree
104;24;tree
105;24;tree
106;24;tree
107;24;tree
108;24;tree
109;24;tree
110;24;tree
111;24;tree
112;24;tree
113;24;tree
114;24;tree
115;24;tree
116;24;tree
0;25;tree
1;25;tree
2;25;tree
3;25;tree
4;25;tree
5;25;tree
6;25;tree
7;25;tree
8;25;tree
9;25;tree
10;25;tree
11;25;tree
12;25;tree
13;25;tree
14;25;tree
15;25;tree
16;25;tree
17;25;tree
18;25;tree
19;25;tree
20;25;tree
21;25;tree
22;25;tree
23;25;tree
24;25;tree
25;25;tree
26;25;tree
27;25;tree
28;25;tree
29;25;tree
30;25;tree
31;25;tree
32;25;tree
33;25;tree
34;25;tree
35;25;tree
36;25;tree
37;25;tree
38;25;tree
39;25;tree
40;25;tree
41;25;tree
42;25;tree
43;25;tree
44;25;tree
45;25;tree
46;25;tree
47;25;tree
48;25;tree
49;25;tree
50;25;tree
51;25;tree
52;25;tree
53;25;tree
54;25;tree
55;25;tree
56;25;tree
57;25;tree
58;25;tree
59;25;tree
60;25;tree
61;25;tree
62;25;tree
63;25;tree
64;25;tree
65;25;tree
66;25;tree
67;25;tree
68;25;tree
69;25;tree
70;25;tree
71;25;tree
73;25;tree
74;25;tree
75;25;tree
76;25;tree
77;25;tree
101;25;tree
102;25;tree
103;25;tree
104;25;tree
105;25;tree
106;25;tree
107;25;tree
108;25;tree
109;25;tree
110;25;tree
111;25;tree
112;25;tree
113;25;tree
114;25;tree
115;25;tree
116;25;tree
0;26;tree
1;26;tree
2;26;tree
3;26;tree
4;26;tree
5;26;tree
6;26;tree
7;26;tree
8;26;tree
9;26;tree
10;26;tree
11;26;tree
12;26;tree
13;26;tree
14;26;tree
15;26;tree
16;26;tree
17;26;tree
18;26;tree
19;26;tree
20;26;tree
21;26;tree
22;26;tree
23;26;tree
24;26;tree
25;26;tree
26;26;tree
27;26;tree
28;26;tree
29;26;tree
30;26;tree
31;26;tree
32;26;tree
33;26;tree
34;26;tree
35;26;tree
36;26;tree
37;26;tree
38;26;tree
39;26;tree
40;26;tree
41;26;tree
42;26;tree
43;26;tree
44;26;tree
48;26;tree
49;26;tree
50;26;tree
51;26;tree
52;26;tree
53;26;tree
54;26;tree
55;26;tree
56;26;tree
57;26;tree
58;26;tree
59;26;tree
60;26;tree
61;26;tree
62;26;tree
63;26;tree
64;26;tree
65;26;tree
66;26;tree
67;26;tree
68;26;tree
69;26;tree
70;26;tree
71;26;tree
72;26;tree
73;26;tree
74;26;tree
75;26;tree
76;26;tree
77;26;tree
78;26;tree
83;26;tree
84;26;tree
85;26;tree
86;26;tree
111;26;tree
112;26;tree
113;26;tree
114;26;tree
115;26;tree
116;26;tree
0;27;tree
1;27;tree
2;27;tree
3;27;tree
4;27;tree
5;27;tree
6;27;tree
7;27;tree
8;27;tree
9;27;tree
10;27;tree
11;27;tree
12;27;tree
13;27;tree
14;27;tree
15;27;tree
16;27;tree
17;27;tree
18;27;tree
19;27;tree
20;27;tree
21;27;tree
22;27;tree
23;27;tree
24;27;tree
25;27;tree
26;27;tree
27;27;tree
28;27;tree
29;27;tree
30;27;tree
31;27;tree
32;27;tree
33;27;tree
34;27;tree
35;27;tree
36;27;tree
37;27;tree
38;27;tree
39;27;tree
40;27;tree
41;27;tree
42;27;tree
43;27;tree
44;27;tree
45;27;tree
46;27;tree
47;27;tree
48;27;tree
49;27;tree
50;27;tree
56;27;tree
57;27;tree
58;27;tree
64;27;tree
65;27;tree
66;27;tree
67;27;tree
68;27;tree
69;27;tree
70;27;tree
71;27;tree
72;27;tree
73;27;tree
74;27;tree
75;27;tree
76;27;tree
77;27;tree
78;27;tree
79;27;tree
80;27;tree
81;27;tree
82;27;tree
83;27;tree
84;27;tree
85;27;tree
90;27;tree
91;27;tree
92;27;tree
93;27;tree
2;28;tree
3;28;tree
4;28;tree
5;28;tree
6;28;tree
7;28;tree
8;28;tree
9;28;tree
10;28;tree
11;28;tree
12;28;tree
13;28;tree
14;28;tree
15;28;tree
16;28;tree
17;28;tree
18;28;tree
19;28;tree
20;28;tree
21;28;tree
22;28;tree
23;28;tree
24;28;tree
25;28;tree
26;28;tree
27;28;tree
28;28;tree
29;28;tree
30;28;tree
31;28;tree
32;28;tree
33;28;tree
34;28;tree
35;28;tree
36;28;tree
37;28;tree
38;28;tree
39;28;tree
40;28;tree
41;28;tree
42;28;tree
43;28;tree
44;28;tree
45;28;tree
46;28;tree
47;28;tree
48;28;tree
49;28;tree
50;28;tree
51;28;tree
52;28;tree
53;28;tree
54;28;tree
55;28;tree
56;28;tree
72;28;tree
73;28;tree
74;28;tree
75;28;tree
76;28;tree
77;28;tree
78;28;tree
79;28;tree
80;28;tree
81;28;tree
82;28;tree
83;28;tree
84;28;tree
85;28;tree
86;28;tree
87;28;tree
88;28;tree
89;28;tree
90;28;tree
91;28;tree
99;28;tree
100;28;tree
9;29;tree
10;29;tree
11;29;tree
12;29;tree
13;29;tree
14;29;tree
15;29;tree
16;29;tree
17;29;tree
18;29;tree
19;29;tree
20;29;tree
21;29;tree
22;29;tree
23;29;tree
24;29;tree
25;29;tree
26;29;tree
27;29;tree
28;29;tree
29;29;tree
30;29;tree
31;29;tree
32;29;tree
33;29;tree
34;29;tree
35;29;tree
36;29;tree
37;29;tree
38;29;tree
39;29;tree
40;29;tree
41;29;tree
42;29;tree
43;29;tree
44;29;tree
45;29;tree
46;29;tree
47;29;tree
48;29;tree
49;29;tree
53;29;tree
54;29;tree
55;29;tree
56;29;tree
57;29;tree
58;29;tree
59;29;tree
60;29;tree
61;29;tree
62;29;tree
63;29;tree
79;29;tree
80;29;tree
81;29;tree
82;29;tree
83;29;tree
84;29;tree
85;29;tree
86;29;tree
87;29;tree
88;29;tree
89;29;tree
90;29;tree
91;29;tree
92;29;tree
93;29;tree
94;29;tree
95;29;tree
96;29;tree
97;29;tree
98;29;tree
99;29;tree
16;30;tree
17;30;tree
18;30;tree
19;30;tree
20;30;tree
21;30;tree
22;30;tree
23;30;tree
24;30;tree
25;30;tree
26;30;tree
27;30;tree
28;30;tree
29;30;tree
30;30;tree
31;30;tree
32;30;tree
33;30;tree
34;30;tree
35;30;tree
36;30;tree
37;30;tree
38;30;tree
39;30;tree
40;30;tree
41;30;tree
42;30;tree
43;30;tree
44;30;tree
45;30;tree
46;30;tree
47;30;tree
48;30;tree
49;30;tree
50;30;tree
51;30;tree
52;30;tree
53;30;tree
54;30;tree
55;30;tree
56;30;tree
60;30;tree
61;30;tree
62;30;tree
63;30;tree
64;30;tree
65;30;tree
66;30;tree
67;30;tree
68;30;tree
69;30;tree
70;30;tree
71;30;tree
86;30;tree
87;30;tree
88;30;tree
89;30;tree
90;30;tree
91;30;tree
92;30;tree
93;30;tree
94;30;tree
95;30;tree
96;30;tree
97;30;tree
98;30;tree
99;30;tree
100;30;tree
101;30;tree
102;30;tree
103;30;tree
104;30;tree
105;30;tree
106;30;tree
107;30;tree
108;30;tree
23;31;tree
24;31;tree
25;31;tree
26;31;tree
27;31;tree
28;31;tree
29;31;tree
30;31;tree
31;31;tree
32;31;tree
33;31;tree
34;31;tree
35;31;tree
36;31;tree
37;31;tree
38;31;tree
39;31;tree
40;31;tree
41;31;tree
42;31;tree
43;31;tree
44;31;tree
45;31;tree
46;31;tree
47;31;tree
48;31;tree
49;31;tree
50;31;tree
51;31;tree
52;31;tree
53;31;tree
54;31;tree
55;31;tree
56;31;tree
57;31;tree
58;31;tree
59;31;tree
60;31;tree
61;31;tree
62;31;tree
67;31;tree
68;31;tree
69;31;tree
71;31;tree
72;31;tree
73;31;tree
74;31;tree
75;31;tree
76;31;tree
77;31;tree
78;31;tree
79;31;tree
93;31;tree
94;31;tree
95;31;tree
96;31;tree
97;31;tree
98;31;tree
99;31;tree
100;31;tree
101;31;tree
102;31;tree
103;31;tree
104;31;tree
105;31;tree
106;31;tree
107;31;tree
108;31;tree
109;31;tree
110;31;tree
111;31;tree
112;31;tree
113;31;tree
114;31;tree
115;31;tree
26;32;tree
27;32;tree
28;32;tree
29;32;tree
30;32;tree
31;32;tree
32;32;tree
38;32;tree
39;32;tree
40;32;tree
49;32;tree
50;32;tree
51;32;tree
52;32;tree
53;32;tree
54;32;tree
55;32;tree
56;32;tree
57;32;tree
58;32;tree
59;32;tree
60;32;tree
61;32;tree
62;32;tree
63;32;tree
64;32;tree
65;32;tree
66;32;tree
67;32;tree
68;32;tree
69;32;tree
74;32;tree
75;32;tree
79;32;tree
80;32;tree
81;32;tree
82;32;tree
83;32;tree
84;32;tree
85;32;tree
86;32;tree
100;32;tree
101;32;tree
102;32;tree
103;32;tree
104;32;tree
105;32;tree
106;32;tree
107;32;tree
108;32;tree
109;32;tree
110;32;tree
111;32;tree
112;32;tree
113;32;tree
114;32;tree
115;32;tree
116;32;tree
0;33;tree
1;33;tree
2;33;tree
3;33;tree
4;33;tree
31;33;tree
32;33;tree
33;33;tree
34;33;tree
35;33;tree
36;33;tree
37;33;tree
38;33;tree
39;33;tree
57;33;tree
58;33;tree
59;33;tree
60;33;tree
61;33;tree
62;33;tree
63;33;tree
64;33;tree
65;33;tree
66;33;tree
67;33;tree
68;33;tree
69;33;tree
70;33;tree
71;33;tree
72;33;tree
73;33;tree
74;33;tree
75;33;tree
76;33;tree
77;33;tree
78;33;tree
83;33;tree
86;33;tree
87;33;tree
88;33;tree
89;33;tree
90;33;tree
91;33;tree
92;33;tree
107;33;tree
108;33;tree
109;33;tree
110;33;tree
111;33;tree
112;33;tree
113;33;tree
114;33;tree
115;33;tree
116;33;tree
0;34;tree
1;34;tree
2;34;tree
3;34;tree
4;34;tree
5;34;tree
6;34;tree
7;34;tree
8;34;tree
9;34;tree
10;34;tree
22;34;tree
37;34;tree
38;34;tree
39;34;tree
40;34;tree
41;34;tree
42;34;tree
43;34;tree
44;34;tree
45;34;tree
65;34;tree
66;34;tree
67;34;tree
68;34;tree
69;34;tree
70;34;tree
71;34;tree
72;34;tree
73;34;tree
74;34;tree
75;34;tree
76;34;tree
77;34;tree
78;34;tree
79;34;tree
80;34;tree
82;34;tree
83;34;tree
84;34;tree
85;34;tree
93;34;tree
94;34;tree
95;34;tree
96;34;tree
114;34;tree
115;34;tree
116;34;tree
0;35;tree
1;35;tree
2;35;tree
3;35;tree
4;35;tree
5;35;tree
6;35;tree
7;35;tree
8;35;tree
9;35;tree
10;35;tree
11;35;tree
12;35;tree
13;35;tree
14;35;tree
15;35;tree
16;35;tree
17;35;tree
43;35;tree
44;35;tree
45;35;tree
46;35;tree
47;35;tree
48;35;tree
49;35;tree
50;35;tree
73;35;tree
74;35;tree
75;35;tree
76;35;tree
77;35;tree
78;35;tree
97;35;tree
98;35;tree
99;35;tree
100;35;tree
4;36;tree
5;36;tree
6;36;tree
7;36;tree
8;36;tree
9;36;tree
10;36;tree
11;36;tree
12;36;tree
13;36;tree
14;36;tree
15;36;tree
16;36;tree
17;36;tree
18;36;tree
19;36;tree
20;36;tree
21;36;tree
22;36;tree
23;36;tree
24;36;tree
25;36;tree
37;36;tree
50;36;tree
51;36;tree
52;36;tree
53;36;tree
82;36;tree
103;36;tree
104;36;tree
105;36;tree
106;36;tree
107;36;tree
108;36;tree
11;37;tree
12;37;tree
13;37;tree
14;37;tree
15;37;tree
16;37;tree
17;37;tree
18;37;tree
19;37;tree
20;37;tree
21;37;tree
22;37;tree
23;37;tree
24;37;tree
25;37;tree
26;37;tree
27;37;tree
28;37;tree
29;37;tree
30;37;tree
31;37;tree
32;37;tree
33;37;tree
44;37;tree
57;37;tree
58;37;tree
59;37;tree
60;37;tree
101;37;tree
111;37;tree
112;37;tree
113;37;tree
114;37;tree
115;37;tree
116;37;tree
4;38;tree
18;38;tree
19;38;tree
20;38;tree
21;38;tree
22;38;tree
23;38;tree
24;38;tree
25;38;tree
26;38;tree
27;38;tree
28;38;tree
29;38;tree
30;38;tree
31;38;tree
32;38;tree
33;38;tree
34;38;tree
35;38;tree
36;38;tree
37;38;tree
38;38;tree
39;38;tree
40;38;tree
63;38;tree
64;38;tree
65;38;tree
66;38;tree
96;38;tree
106;38;tree
0;39;tree
1;39;tree
2;39;tree
3;39;tree
4;39;tree
5;39;tree
6;39;tree
25;39;tree
26;39;tree
27;39;tree
28;39;tree
29;39;tree
30;39;tree
31;39;tree
32;39;tree
33;39;tree
34;39;tree
35;39;tree
36;39;tree
37;39;tree
38;39;tree
39;39;tree
40;39;tree
41;39;tree
42;39;tree
43;39;tree
44;39;tree
45;39;tree
46;39;tree
47;39;tree
70;39;tree
71;39;tree
72;39;tree
102;39;tree
103;39;tree
115;39;tree
116;39;tree
0;40;tree
7;40;tree
8;40;tree
9;40;tree
10;40;tree
11;40;tree
12;40;tree
13;40;tree
14;40;tree
15;40;tree
16;40;tree
32;40;tree
33;40;tree
34;40;tree
35;40;tree
36;40;tree
37;40;tree
38;40;tree
39;40;tree
40;40;tree
41;40;tree
42;40;tree
43;40;tree
44;40;tree
45;40;tree
46;40;tree
47;40;tree
48;40;tree
49;40;tree
50;40;tree
51;40;tree
52;40;tree
53;40;tree
54;40;tree
77;40;tree
78;40;tree
109;40;tree
110;40;tree
112;40;tree
116;40;tree
0;41;tree
1;41;tree
2;41;tree
3;41;tree
4;41;tree
5;41;tree
6;41;tree
7;41;tree
12;41;tree
13;41;tree
14;41;tree
15;41;tree
16;41;tree
17;41;tree
18;41;tree
19;41;tree
20;41;tree
21;41;tree
22;41;tree
23;41;tree
24;41;tree
25;41;tree
26;41;tree
27;41;tree
28;41;tree
29;41;tree
30;41;tree
31;41;tree
39;41;tree
40;41;tree
41;41;tree
42;41;tree
43;41;tree
44;41;tree
45;41;tree
46;41;tree
47;41;tree
48;41;tree
49;41;tree
50;41;tree
51;41;tree
52;41;tree
53;41;tree
54;41;tree
55;41;tree
56;41;tree
57;41;tree
58;41;tree
59;41;tree
60;41;tree
61;41;tree
83;41;tree
84;41;tree
85;41;tree
112;41;tree
113;41;tree
114;41;tree
115;41;tree
116;41;tree
2;42;tree
5;42;tree
6;42;tree
7;42;tree
8;42;tree
9;42;tree
10;42;tree
11;42;tree
12;42;tree
13;42;tree
14;42;tree
15;42;tree
16;42;tree
17;42;tree
18;42;tree
19;42;tree
20;42;tree
21;42;tree
22;42;tree
23;42;tree
24;42;tree
25;42;tree
26;42;tree
27;42;tree
28;42;tree
29;42;tree
30;42;tree
31;42;tree
32;42;tree
33;42;tree
34;42;tree
35;42;tree
36;42;tree
37;42;tree
38;42;tree
39;42;tree
46;42;tree
47;42;tree
48;42;tree
49;42;tree
50;42;tree
51;42;tree
52;42;tree
53;42;tree
54;42;tree
55;42;tree
56;42;tree
57;42;tree
58;42;tree
59;42;tree
60;42;tree
61;42;tree
62;42;tree
63;42;tree
64;42;tree
65;42;tree
66;42;tree
67;42;tree
81;42;tree
90;42;tree
91;42;tree
92;42;tree
2;43;tree
3;43;tree
4;43;tree
5;43;tree
6;43;tree
10;43;tree
11;43;tree
12;43;tree
13;43;tree
14;43;tree
15;43;tree
16;43;tree
17;43;tree
18;43;tree
19;43;tree
20;43;tree
21;43;tree
22;43;tree
23;43;tree
24;43;tree
25;43;tree
26;43;tree
27;43;tree
28;43;tree
29;43;tree
30;43;tree
31;43;tree
32;43;tree
33;43;tree
34;43;tree
35;43;tree
36;43;tree
37;43;tree
38;43;tree
39;43;tree
40;43;tree
41;43;tree
42;43;tree
43;43;tree
44;43;tree
45;43;tree
46;43;tree
47;43;tree
53;43;tree
54;43;tree
55;43;tree
56;43;tree
57;43;tree
58;43;tree
59;43;tree
60;43;tree
61;43;tree
62;43;tree
63;43;tree
64;43;tree
65;43;tree
66;43;tree
67;43;tree
87;43;tree
88;43;tree
96;43;tree
97;43;tree
98;43;tree
99;43;tree
8;44;tree
9;44;tree
10;44;tree
11;44;tree
12;44;tree
13;44;tree
16;44;tree
17;44;tree
18;44;tree
19;44;tree
20;44;tree
